ID,MINORITY,UNINSURED,HOMELESS,MIGRANT,IMMUNIZATION,EHR_IMMUNIZATION,IMMUNIZATION_PRED,IMMUNIZATION_DIFF,Recalculated Predicted,A-P ,Quartile Rank,A-P (Model),Quartile Rank (Model),,,,,
078000,2.004040404,8.951563458,0.183936235,0.022992029,3.937007874,1,25.73009417,-21.79308629,25.73009417,-21.79308629,4,-21.79308629,4,,,,,
078030,60.63141121,30.47543266,1.840063656,0.03978516,40,1,31.48273268,8.517267317,31.48273268,8.517267317,2,8.517267317,2,,,,,
078170,44.35510446,17.01553324,6.251183936,4.764159879,38.4180791,1,30.97189262,7.446186476,30.97189262,7.446186476,2,7.446186476,2,,,,,
07E00016,59.07961344,31.49703776,2.184101158,0.963834114,10.23622047,1,31.54281638,-21.30659591,31.54281638,-21.30659591,4,-21.30659591,4,,,,,
07E00059,42.24585391,24.1927593,10.32289628,0.684931507,57.06521739,1,29.82809886,27.23711853,29.82809886,27.23711853,1,27.23711853,1,,,,,
07E00214,11.68906395,21.00045579,4.284412033,1.845943482,34.84848485,0,20.28858448,14.55990036,20.28858448,14.55990036,1,14.55990036,1,,,,,
07E00472,66.56191692,49.22540666,2.643299768,0.687451588,40.55944056,1,32.21302013,8.346420434,32.21302013,8.346420434,2,8.346420434,2,,,,,
07E00486,3.028822667,10.92389778,0.093606665,0,18.91891892,0,19.015394,-0.096475078,19.015394,-0.096475078,2,-0.096475078,2,,,,,
07E00513,19.49041961,12.32077931,0.404747205,0.308705495,42.1875,1,27.51036954,14.67713046,27.51036954,14.67713046,1,14.67713046,1,,,,,
07E00514,28.38229864,12.86162597,1.417083456,0.760027459,31.89033189,1,28.48593933,3.404392556,28.48593933,3.404392556,2,3.404392556,2,,,,,
07E00515,57.44578313,26.47673031,0.044749403,0.059665871,53.65853659,1,31.17492833,22.48360826,31.17492833,22.48360826,1,22.48360826,1,,,,,
07E01084,22.33370449,13.70452718,2.879748332,0.257817305,27.47603834,1,27.77748281,-0.301444469,27.77748281,-0.301444469,2,-0.301444469,2,,,,,
07E01086,64.14427157,29.54638893,7.797725093,1.480060299,52.72727273,0,25.34810579,27.37916694,25.34810579,27.37916694,1,27.37916694,1,,,,,
07E01094,7.844655184,7.853850094,1.126856753,0.15935348,19.67213115,0,19.52421888,0.147912267,19.52421888,0.147912267,2,0.147912267,2,,,,,
07E01149,27.05189547,23.63437728,0.655498908,0,2.5,0,21.37100689,-18.87100689,21.37100689,-18.87100689,4,-18.87100689,4,,,,,
07E01179,65.7808338,32.8748198,3.952426718,0.378423835,7.03125,1,32.06544864,-25.03419864,32.06544864,-25.03419864,4,-25.03419864,4,,,,,
07E01289,91.41528052,31.80608365,0.487959442,0,22.50996016,1,34.4921457,-11.98218554,34.4921457,-11.98218554,3,-11.98218554,3,,,,,
080030,52.79530192,9.132492953,4.143396628,11.39035158,18.56435644,1,33.32149401,-14.75713758,33.32149401,-14.75713758,4,-14.75713758,4,,,,,
080060,75.32925347,15.96247853,1.815299247,0,45.14629478,1,32.9148099,12.23148487,32.9148099,12.23148487,1,12.23148487,1,,,,,
080130,72.4100708,22.58672594,0.808879386,5.618546549,47.12121212,1,33.91910424,13.20210788,33.91910424,13.20210788,1,13.20210788,1,,,,,
080140,73.68229836,25.39857064,1.391873657,4.090659203,36.12637363,1,33.69290973,2.433463897,33.69290973,2.433463897,2,2.433463897,2,,,,,
080170,66.07871472,10.38335341,1.8274702,1.698716618,43.63143631,1,32.3979192,11.23351711,32.3979192,11.23351711,1,11.23351711,1,,,,,
080220,86.81508133,54.95253967,0,13.86372968,49.63880289,1,37.22546328,12.41333961,37.22546328,12.41333961,1,12.41333961,1,,,,,
080590,15.3800825,6.171588561,0.0959936,0.238650757,54.57697642,1,27.09123416,27.48574226,27.09123416,27.48574226,1,27.48574226,1,,,,,
080620,64.04245909,27.56492846,91.96446735,12.38896047,0,0,27.84381595,-27.84381595,27.84381595,-27.84381595,4,-27.84381595,4,,,,,
080730,73.69010346,31.09100628,4.531506741,0.035634391,44.94219653,1,32.76226593,12.17993061,32.76226593,12.17993061,1,12.17993061,1,,,,,
081030,38.2294512,38.95840739,1.091361536,0.35904728,16.43454039,1,29.3594122,-12.92487181,29.3594122,-12.92487181,4,-12.92487181,4,,,,,
0811150,27.87210867,21.6315252,4.379167418,2.048417132,2.702702703,1,28.73184557,-26.02914286,28.73184557,-26.02914286,4,-26.02914286,4,,,,,
081260,53.43436628,42.21273802,2.481943533,0.873276428,39.0625,1,30.96846407,8.094035927,30.96846407,8.094035927,2,8.094035927,2,,,,,
081460,58.01062333,15.25432062,1.307864395,0,38.07426054,1,31.21660964,6.857650898,31.21660964,6.857650898,2,6.857650898,2,,,,,
081650,83.48128289,34.35036957,3.511752548,0.87224577,39.79848866,1,33.91451588,5.88397278,33.91451588,5.88397278,2,5.88397278,2,,,,,
0818490,47.47842503,35.92415221,0.582448874,0,18.10344828,1,30.18386157,-12.0804133,30.18386157,-12.0804133,3,-12.0804133,3,,,,,
081890,28.29942335,22.18160261,6.442051181,0.108684913,27.77777778,1,28.32820434,-0.550426559,28.32820434,-0.550426559,2,-0.550426559,2,,,,,
082240,7.105982387,28.05535324,0.029133285,0.160233066,14.81481481,0,19.45198942,-4.637174602,19.45198942,-4.637174602,3,-4.637174602,3,,,,,
082500,25.80029856,17.49945451,6.989599244,0,29.62962963,1,28.05818536,1.571444265,28.05818536,1.571444265,2,1.571444265,2,,,,,
083270,10.51183728,15.58619639,3.123333587,0.045707321,46.57534247,1,26.56955452,20.00578794,26.56955452,20.00578794,1,20.00578794,1,,,,,
083430,13.44525219,16.14689057,9.399028111,1.666974226,27.85714286,1,27.22958724,0.627555622,27.22958724,0.627555622,2,0.627555622,2,,,,,
083670,55.92436293,18.73186611,8.138136013,0.792583681,48.48484848,1,31.19408933,17.29075916,31.19408933,17.29075916,1,17.29075916,1,,,,,
083800,72.26021068,46.47662584,4.049508366,1.211833707,41.64037855,1,32.89222024,8.74815831,32.89222024,8.74815831,2,8.74815831,2,,,,,
083950,74.84234117,54.95312651,3.276311974,0.212622016,37.82051282,1,32.9159028,4.904610019,32.9159028,4.904610019,2,4.904610019,2,,,,,
084100,40.2375131,10.60571688,0.045372051,3.992740472,45.57823129,1,30.39094765,15.18728364,30.39094765,15.18728364,1,15.18728364,1,,,,,
084980,73.41507393,21.48214409,0.048166242,0.082570701,22.58064516,1,32.74607848,-10.16543332,32.74607848,-10.16543332,3,-10.16543332,3,,,,,
086120,21.52753843,22.24938875,1.986552567,0.299511002,28.07017544,1,27.7080099,0.362165534,27.7080099,0.362165534,2,0.362165534,2,,,,,
088300,6.683952751,8.793401623,0.545430358,0.292669948,11.11111111,0,19.44102653,-8.329915424,19.44102653,-8.329915424,3,-8.329915424,3,,,,,
08E00054,6.77946593,6.514513627,0.033237314,0,41.96428571,1,26.19307348,15.77121224,26.19307348,15.77121224,1,15.77121224,1,,,,,
08E00441,78.43631778,35.85628743,11.11377246,0.28742515,72.72727273,0,26.47559107,46.25168166,26.47559107,46.25168166,1,46.25168166,1,,,,,
08E00468,26.28768586,12.94491045,1.050404292,0.385400136,14.96598639,1,28.1945003,-13.22851391,28.1945003,-13.22851391,4,-13.22851391,4,,,,,
08E00518,42.23610742,22.77185501,0.874200426,5.351812367,12.24489796,0,24.0891857,-11.84428774,24.0891857,-11.84428774,3,-11.84428774,3,,,,,
08E01122,22.08763515,23.97126571,4.755211993,0.288904505,24.65753425,1,27.76049467,-3.102960419,27.76049467,-3.102960419,3,-3.102960419,3,,,,,
08E01199,22.89821403,17.93855302,0.311482373,0.070791448,7.843137255,0,20.97997266,-13.1368354,20.97997266,-13.1368354,4,-13.1368354,4,,,,,
08E01215,95.50134288,63.65384615,1.068376068,2.008547009,51.02040816,0,28.5442527,22.47615546,28.5442527,22.47615546,1,22.47615546,1,,,,,
08E01322,21.24680385,7.267073592,5.620177358,0.034550271,19.56521739,0,20.80971721,-1.244499815,20.80971721,-1.244499815,2,-1.244499815,2,,,,,
090030,60.41297019,7.21264613,0.091731376,0.642119635,25.41106129,1,31.59966494,-6.18860365,31.59966494,-6.18860365,3,-6.18860365,3,,,,,
090080,45.9394315,13.72461657,0,0.023991089,34.90566038,1,30.03846418,4.867196194,30.03846418,4.867196194,2,4.867196194,2,,,,,
090090,86.86218591,16.59979574,3.479719872,0.237087832,37.81902552,1,34.10014355,3.718881971,34.10014355,3.718881971,2,3.718881971,2,,,,,
090130,86.57967033,9.876373626,2.561813187,23.23489011,35.84521385,1,39.35486585,-3.509651997,39.35486585,-3.509651997,3,-3.509651997,3,,,,,
090160,75.57284349,11.46550625,10.1943063,0.122736547,12.1602289,1,32.96688711,-20.80665821,32.96688711,-20.80665821,4,-20.80665821,4,,,,,
090200,97.86464901,38.38101884,4.691013414,2.969682872,29.18032787,1,35.80666086,-6.626332993,35.80666086,-6.626332993,3,-6.626332993,3,,,,,
090210,91.46569452,31.32244468,5.886313078,0.480037466,33.09178744,1,34.60735016,-1.515562722,34.60735016,-1.515562722,2,-1.515562722,2,,,,,
090250,92.70414879,13.66908912,4.440039979,7.785739696,25.42759407,1,36.40685402,-10.97925995,36.40685402,-10.97925995,3,-10.97925995,3,,,,,
090350,23.43418555,5.621016032,6.915201854,0.434614642,7.042253521,1,27.92600091,-20.88374739,27.92600091,-20.88374739,4,-20.88374739,4,,,,,
090390,89.01873342,15.09540459,5.201392264,35.78103197,28.66586538,1,42.47578706,-13.80992168,42.47578706,-13.80992168,4,-13.80992168,4,,,,,
090470,79.05697638,9.175183235,0.561577372,11.24187055,19.30429332,1,35.86251084,-16.55821752,35.86251084,-16.55821752,4,-16.55821752,4,,,,,
090530,81.01761252,9.212580861,14.65536471,0.111532456,30.43478261,0,26.68830195,3.746480654,26.68830195,3.746480654,2,3.746480654,2,,,,,
090540,92.94786096,16.74792085,2.437625466,1.663320906,40.90909091,0,28.21457191,12.694519,28.21457191,12.694519,1,12.694519,1,,,,,
090560,88.56004661,18.4299499,0.594136374,57.000691,46.41068447,1,47.30480834,-0.894123868,47.30480834,-0.894123868,2,-0.894123868,2,,,,,
090660,92.92326524,20.74798467,5.035020484,1.632086692,47.85100287,1,35.01489128,12.83611159,35.01489128,12.83611159,1,12.83611159,1,,,,,
090670,96.24589254,6.497705921,0.578253587,0,75.31120332,1,34.9658175,40.34538582,34.9658175,40.34538582,1,40.34538582,1,,,,,
090710,72.17071657,11.72996938,9.117418529,30.07084419,47.98495433,1,39.51214558,8.472808747,39.51214558,8.472808747,2,8.472808747,2,,,,,
090720,77.82759363,20.54287684,1.458098586,6.65982745,36.08124253,1,34.68950082,1.391741711,34.68950082,1.391741711,2,1.391741711,2,,,,,
090730,98.22554627,94.19029524,0,0,0,1,35.15993496,-35.15993496,35.15993496,-35.15993496,4,-35.15993496,4,,,,,
090780,88.38890597,18.39347241,6.92431562,12.25091985,33.82222222,1,37.00933619,-3.187113968,37.00933619,-3.187113968,3,-3.187113968,3,,,,,
090800,78.40420449,18.03878044,8.852908533,1.005418816,18.39464883,1,33.44726538,-15.05261655,33.44726538,-15.05261655,4,-15.05261655,4,,,,,
090830,85.03080826,17.57851419,7.918561837,3.305176522,55.43175487,1,34.62528272,20.80647215,34.62528272,20.80647215,1,20.80647215,1,,,,,
090850,55.16366121,6.984485979,1.776298235,19.1924069,19.24460432,1,35.34580077,-16.10119645,35.34580077,-16.10119645,4,-16.10119645,4,,,,,
090880,68.64358683,22.66604428,28.88770339,1.64043745,45.65217391,0,25.8261293,19.82604461,25.8261293,19.82604461,1,19.82604461,1,,,,,
090990,90.44460665,3.163245024,1.712241247,0,36.12990528,1,34.39696505,1.732940232,34.39696505,1.732940232,2,1.732940232,2,,,,,
091000,87.2587594,16.58401521,20.01611703,0.198363501,39.23753666,1,34.13013538,5.107401281,34.13013538,5.107401281,2,5.107401281,2,,,,,
0910140,87.77735125,15.86789885,1.404112042,0.186259761,27.83505155,1,34.17820642,-6.343154872,34.17820642,-6.343154872,3,-6.343154872,3,,,,,
0910240,91.24843026,22.49420146,0.318919814,2.381544069,28.87323944,1,35.02280801,-6.149568574,35.02280801,-6.149568574,3,-6.149568574,3,,,,,
0910250,28.68302343,28.06963009,7.553621386,1.160501502,32.17391304,1,28.6074132,3.566499839,28.6074132,3.566499839,2,3.566499839,2,,,,,
091030,98.93137729,4.064776744,0.08656135,0,83.42245989,1,35.22914611,48.19331378,35.22914611,48.19331378,1,48.19331378,1,,,,,
0910370,96.92966798,31.73580057,8.992032896,0.899511694,21.91659272,1,35.23947713,-13.32288441,35.23947713,-13.32288441,4,-13.32288441,4,,,,,
091040,90.20216702,18.97925584,0.810009878,0.460981231,54.07407407,1,34.47907629,19.59499778,34.47907629,19.59499778,1,19.59499778,1,,,,,
091050,96.09016195,5.678132307,15.61816399,45.80787508,44.85165794,1,45.47227651,-0.620618567,45.47227651,-0.620618567,2,-0.620618567,2,,,,,
091070,71.58296707,18.68837571,100,0.635703166,36.95652174,0,25.88357395,11.07294779,25.88357395,11.07294779,1,11.07294779,1,,,,,
091080,86.53052096,18.44002496,3.983281876,0.303816593,41.11282844,1,34.08294882,7.029879614,34.08294882,7.029879614,2,7.029879614,2,,,,,
091100,81.91158157,16.73961494,13.38578448,46.43538036,61.25356125,1,44.22611112,17.02745013,44.22611112,17.02745013,1,17.02745013,1,,,,,
0911100,83.30026892,11.46293259,0.740086624,0.037845339,39.81481481,1,33.70511074,6.109704079,33.70511074,6.109704079,2,6.109704079,2,,,,,
091120,70.59157488,2.038043478,100,0,33.33333333,1,32.45025082,0.883082516,32.45025082,0.883082516,2,0.883082516,2,,,,,
0911320,93.66438356,16.0259089,1.943167572,2.590890096,43.56435644,1,35.30779261,8.256563827,35.30779261,8.256563827,2,8.256563827,2,,,,,
091160,96.10291336,15.12505986,42.60139242,47.20595278,68.05778491,1,45.79465495,22.26312997,45.79465495,22.26312997,1,22.26312997,1,,,,,
0911810,68.91776372,8.275077223,98.74817103,1.251828971,38.23529412,0,25.76375358,12.47154054,25.76375358,12.47154054,1,12.47154054,1,,,,,
0911950,85.02232301,3.281358466,1.572595717,15.33347573,17.1624714,1,37.38726186,-20.22479047,37.38726186,-20.22479047,4,-20.22479047,4,,,,,
0912090,82.9316305,11.91079792,1.164439479,0.060155545,36.76092545,1,33.67408792,3.086837534,33.67408792,3.086837534,2,3.086837534,2,,,,,
091220,88.2212398,39.26461649,0.961703322,3.228018766,32.06412826,1,34.92040197,-2.856273715,34.92040197,-2.856273715,3,-2.856273715,3,,,,,
091230,92.27266943,11.703305,0.305598873,1.984506263,55.55555556,1,35.03204444,20.52351111,35.03204444,20.52351111,1,20.52351111,1,,,,,
091250,87.31639539,33.63833137,1.515151515,1.485635577,24.05063291,1,34.4314638,-10.38083089,34.4314638,-10.38083089,3,-10.38083089,3,,,,,
091300,56.60672854,14.85468765,3.881432847,0.270348557,26.76056338,1,31.14104602,-4.380482637,31.14104602,-4.380482637,3,-4.380482637,3,,,,,
091540,22.37911191,9.438180715,1.101919576,0.172474368,37.25782414,1,27.76233265,9.495491493,27.76233265,9.495491493,2,9.495491493,2,,,,,
091570,68.83506221,28.00555942,4.319756103,1.051357349,25,1,32.51950273,-7.519502728,32.51950273,-7.519502728,3,-7.519502728,3,,,,,
091600,78.81841264,9.869705362,2.005114935,29.41541442,35.38657604,1,40.01344649,-4.626870454,40.01344649,-4.626870454,3,-4.626870454,3,,,,,
091620,94.5876463,14.75500627,0.687906258,0.017489142,33.68421053,1,34.80723318,-1.123022658,34.80723318,-1.123022658,2,-1.123022658,2,,,,,
091670,73.32115374,18.06177977,7.900128041,5.832266325,46.72657253,1,34.05753148,12.66904105,34.05753148,12.66904105,1,12.66904105,1,,,,,
091750,28.73030584,6.318347509,2.325985072,7.056066655,33.91304348,1,29.96621716,3.946826321,29.96621716,3.946826321,2,3.946826321,2,,,,,
091800,94.2899518,38,0.37037037,31.74074074,55.81395349,0,35.25473273,20.55922076,35.25473273,20.55922076,1,20.55922076,1,,,,,
091850,92.78906446,1.806478405,36.71096346,0,31.47321429,1,34.62685383,-3.153639547,34.62685383,-3.153639547,3,-3.153639547,3,,,,,
091920,100,48.13664596,0,0,82.54716981,1,35.33393127,47.21323854,35.33393127,47.21323854,1,47.21323854,1,,,,,
091940,48.39571003,23.56608479,0.730317064,6.152475953,51.54320988,1,31.68698524,19.85622464,31.68698524,19.85622464,1,19.85622464,1,,,,,
091960,22.59107933,3.302196001,1.253687316,0.221238938,14.83253589,1,27.79431824,-12.96178236,27.79431824,-12.96178236,4,-12.96178236,4,,,,,
0919630,79.38550875,15.81049738,0.524009965,17.19354007,17.49174917,1,37.26177988,-19.7700307,37.26177988,-19.7700307,4,-19.7700307,4,,,,,
0920440,19.59162574,13.40440824,3.473885961,0.45519885,1.694915254,0,20.74403648,-19.04912122,20.74403648,-19.04912122,4,-19.04912122,4,,,,,
092080,73.42506786,30.57147674,0.00842886,1.045178692,50,1,32.96816237,17.03183763,32.96816237,17.03183763,1,17.03183763,1,,,,,
0921340,96.28963616,13.7352424,2.125094197,1.213262999,27.74813234,1,35.24878435,-7.500652014,35.24878435,-7.500652014,3,-7.500652014,3,,,,,
0921350,82.72134523,7.479701027,41.96913481,1.043179007,46.74556213,1,33.87926133,12.8663008,33.87926133,12.8663008,1,12.8663008,1,,,,,
092160,64.36889305,5.086032389,0.392206478,1.062753036,0,0,25.27427895,-25.27427895,25.27427895,-25.27427895,4,-25.27427895,4,,,,,
0921760,17.19484356,5.924926398,1.919774289,0.214671246,10.76388889,1,27.26367495,-16.49978606,27.26367495,-16.49978606,4,-16.49978606,4,,,,,
092240,20.84534656,5.879246122,8.831378218,0.005559571,17.89340102,1,27.57359825,-9.680197234,27.57359825,-9.680197234,3,-9.680197234,3,,,,,
092280,74.12209379,23.35549751,2.639911343,0.003957888,27.97427653,1,32.79734943,-4.8230729,32.79734943,-4.8230729,3,-4.8230729,3,,,,,
092290,84.01129944,22.86664204,7.979312893,0.203176949,28.57142857,0,27.00290179,1.568526786,27.00290179,1.568526786,2,1.568526786,2,,,,,
092420,81.38040548,16.96809724,2.857887705,10.38876397,32.37113402,1,35.89438538,-3.523251356,35.89438538,-3.523251356,3,-3.523251356,3,,,,,
092440,96.67060013,16.41482424,0.652139335,0.007952919,15.34090909,1,35.00928947,-19.66838038,35.00928947,-19.66838038,4,-19.66838038,4,,,,,
0924640,66.67608499,6.771735842,9.833044531,2.778006986,24.16666667,1,32.7044001,-8.537733433,32.7044001,-8.537733433,3,-8.537733433,3,,,,,
092500,82.93012403,3.964657907,0.98550068,0.05663797,29.78723404,1,33.67313224,-3.885898194,33.67313224,-3.885898194,3,-3.885898194,3,,,,,
0925360,87.87969765,20.9827772,25.81702918,0,21.34146341,1,34.14545964,-12.80399622,34.14545964,-12.80399622,3,-12.80399622,3,,,,,
0925370,67.01400195,5.550998086,0.957068635,0.136724091,7.142857143,0,25.32094648,-18.17808933,25.32094648,-18.17808933,4,-18.17808933,4,,,,,
0925380,69.79118329,14.33840479,1.659751037,3.181189488,61.40350877,0,26.29255765,35.11095112,26.29255765,35.11095112,1,35.11095112,1,,,,,
0925390,99.71162378,80.74534161,0,0,0,1,35.30565417,-35.30565417,35.30565417,-35.30565417,4,-35.30565417,4,,,,,
092640,91.75669149,5.280376097,5.71414724,11.61004217,52.46195166,1,37.19236382,15.26958784,37.19236382,15.26958784,1,15.26958784,1,,,,,
092870,61.06703248,23.02058909,4.606045033,3.240934057,36.13333333,1,32.26072825,3.87260508,32.26072825,3.87260508,2,3.87260508,2,,,,,
092880,84.79117901,15.39714796,4.071335973,4.132651274,33.79416283,1,34.79185039,-0.997687562,34.79185039,-0.997687562,2,-0.997687562,2,,,,,
0928880,77.7483848,25.02335139,7.341677564,9.475994769,46.71280277,1,35.32858666,11.38421611,35.32858666,11.38421611,1,11.38421611,1,,,,,
092890,34.23493734,16.39081787,0.536183047,0.370487591,25.19936204,1,28.97035283,-3.770990789,28.97035283,-3.770990789,3,-3.770990789,3,,,,,
0930080,66.08552632,36.63985702,2.997806483,0.194979283,70.70063694,1,32.0531898,38.64744714,32.0531898,38.64744714,1,38.64744714,1,,,,,
093030,69.80145425,15.20821662,0.759414877,1.686896981,30.15364917,1,32.76024227,-2.606593101,32.76024227,-2.606593101,3,-2.606593101,3,,,,,
093070,90.80921999,13.46246827,1.043555341,0.077561546,30.0658376,1,34.45053298,-4.384695381,34.45053298,-4.384695381,3,-4.384695381,3,,,,,
093080,87.39882122,10.75297028,0.258610997,0,54.77941176,1,34.09830669,20.68110508,34.09830669,20.68110508,1,20.68110508,1,,,,,
093110,92.70438889,8.978335755,3.048830261,0.009387295,22.67357513,1,34.62070705,-11.94713192,34.62070705,-11.94713192,3,-11.94713192,3,,,,,
093120,80.52043782,31.57598057,15.30637528,0.966946654,39.38321537,1,33.64593855,5.737276815,33.64593855,5.737276815,2,5.737276815,2,,,,,
0931570,80.93607306,5.761124122,0.468384075,0,3.225806452,0,26.65468832,-23.42888187,26.65468832,-23.42888187,4,-23.42888187,4,,,,,
093160,94.698942,31.53699154,3.43980344,0.622440622,29.25170068,1,34.9570993,-5.705398616,34.9570993,-5.705398616,3,-5.705398616,3,,,,,
093190,93.11791021,24.12213206,1.217123671,0.468662563,45.00818331,1,34.76674754,10.24143577,34.76674754,10.24143577,2,10.24143577,2,,,,,
093210,77.11408294,8.352792944,0.19151617,38.550189,44.140625,1,41.94451629,2.196108705,41.94451629,2.196108705,2,2.196108705,2,,,,,
093410,97.5555964,11.50521344,1.702165582,0.178237234,61.36363636,1,35.13518194,26.22845442,35.13518194,26.22845442,1,26.22845442,1,,,,,
093530,99.2181118,22.52241895,0.655323063,0.022993792,21.42857143,0,28.45263834,-7.024066909,28.45263834,-7.024066909,3,-7.024066909,3,,,,,
093540,69.49959735,12.71289398,2.99713467,2.873352436,35.53398058,1,33.00316333,2.530817252,33.00316333,2.530817252,2,2.530817252,2,,,,,
093570,99.97105225,100,0,0,0,1,35.33109276,-35.33109276,35.33109276,-35.33109276,4,-35.33109276,4,,,,,
093590,43.59626334,1.568703399,0.522901133,0.59552629,53.51681957,1,29.93997925,23.57684032,29.93997925,23.57684032,1,23.57684032,1,,,,,
093640,82.44461086,12.74079038,0.506815502,38.43103492,30.72344322,1,42.43983917,-11.71639594,42.43983917,-11.71639594,3,-11.71639594,3,,,,,
093650,88.44414852,21.80874018,12.5622141,23.75643718,41.78644764,1,39.65748512,2.12896252,39.65748512,2.12896252,2,2.12896252,2,,,,,
093660,83.05764618,15.91057175,2.12575338,0.904056035,16.41791045,1,33.88028223,-17.46237178,33.88028223,-17.46237178,4,-17.46237178,4,,,,,
094890,79.46750021,23.31475911,11.33685093,0.007396814,45.43828265,1,33.32228993,12.11599271,33.32228993,12.11599271,1,12.11599271,1,,,,,
095320,88.57446056,18.9059081,11.41259421,0.695356188,43.42105263,1,34.37330366,9.047748972,34.37330366,9.047748972,2,9.047748972,2,,,,,
095340,87.81118067,9.065741519,4.233249229,20.81931595,40.45936396,1,38.92078368,1.538580282,38.92078368,1.538580282,2,1.538580282,2,,,,,
095380,81.29087124,12.43185221,1.194881501,1.675093924,44.88977956,1,33.88414056,11.005639,33.88414056,11.005639,1,11.005639,1,,,,,
095440,79.42450341,19.11497024,4.848231416,0.132828258,53.8071066,1,33.3468845,20.4602221,33.3468845,20.4602221,1,20.4602221,1,,,,,
096010,95.63101823,25.38468936,6.222350452,1.615695326,70,1,35.27663846,34.72336154,35.27663846,34.72336154,1,34.72336154,1,,,,,
096030,28.0468574,18.12095032,5.205183585,2.008639309,12.12121212,0,21.92993871,-9.808726588,21.92993871,-9.808726588,3,-9.808726588,3,,,,,
096040,74.07777667,11.39744033,3.208232446,0.112417848,49.24623116,1,32.8179163,16.42831485,32.8179163,16.42831485,1,16.42831485,1,,,,,
097180,67.83356228,6.59304873,1.649002309,1.998342116,31.3559322,1,32.63881476,-1.282882559,32.63881476,-1.282882559,2,-1.282882559,2,,,,,
097880,56.24377964,18.61901387,2.148931862,0.587222841,31.78807947,1,31.17824028,0.609839193,31.17824028,0.609839193,2,0.609839193,2,,,,,
098150,93.15435536,17.48324132,5.840891167,0,62,1,34.6626729,27.3373271,34.6626729,27.3373271,1,27.3373271,1,,,,,
098480,72.91989609,5.88947241,5.388509425,3.126808887,33.21355236,1,33.39676213,-0.183209772,33.39676213,-0.183209772,2,-0.183209772,2,,,,,
098620,87.10369881,8.703348576,1.150612185,0.383537395,2.816901408,1,34.15746378,-31.34056238,34.15746378,-31.34056238,4,-31.34056238,4,,,,,
098790,74.53355501,14.61830658,4.467589756,1.512069599,31.78410795,1,33.18409786,-1.399989915,33.18409786,-1.399989915,2,-1.399989915,2,,,,,
098820,95.01387469,11.381798,2.522197558,0,44.48897796,1,34.84501042,9.643967533,34.84501042,9.643967533,2,9.643967533,2,,,,,
099000,92.97878588,32.84340021,5.600257483,0,17.45283019,1,34.64545721,-17.19262702,34.64545721,-17.19262702,4,-17.19262702,4,,,,,
099010,76.92010614,5.895115923,9.580262378,3.364164048,20.35858878,1,33.84352653,-13.48493775,33.84352653,-13.48493775,4,-13.48493775,4,,,,,
099040,99.22043167,0,0,0,94.96402878,1,35.25748971,59.70653907,35.25748971,59.70653907,1,59.70653907,1,,,,,
099410,97.45593615,35.40505084,9.470318137,0.778943916,49.15254237,0,28.45348211,20.69906027,28.45348211,20.69906027,1,20.69906027,1,,,,,
099420,46.77763551,33.35833333,1.233333333,1.083333333,27.36842105,1,30.3639784,-2.99555735,30.3639784,-2.99555735,3,-2.99555735,3,,,,,
099480,98.53369272,13.35109217,1.848694726,0.335641982,12.5,1,35.26724512,-22.76724512,35.26724512,-22.76724512,4,-22.76724512,4,,,,,
09E00001,94.21994885,61.59315148,0.449796866,0,5.555555556,0,27.95725562,-22.40170007,27.95725562,-22.40170007,4,-22.40170007,4,,,,,
09E00002,81.47854636,12.36356003,2.907220823,0.871116709,22,0,26.90797028,-4.90797028,26.90797028,-4.90797028,3,-4.90797028,3,,,,,
09E00003,72.18914602,11.99294533,4.181969084,0.4367673,22.08588957,1,32.70722489,-10.62133532,32.70722489,-10.62133532,3,-10.62133532,3,,,,,
09E00004,98.21762142,9.063237669,1.186482793,0,31.52866242,1,35.15915788,-3.630495455,35.15915788,-3.630495455,3,-3.630495455,3,,,,,
09E00005,94.37918216,57.13754647,2.92936803,0.661710037,36.69724771,1,34.93476473,1.762482974,34.93476473,1.762482974,2,1.762482974,2,,,,,
09E00006,80.93849081,14.31581557,7.560733763,0,47.05882353,0,26.6549254,20.40389813,26.6549254,20.40389813,1,20.40389813,1,,,,,
09E00007,77.98471405,16.84695052,0.54468738,0.613732259,33.82352941,1,33.31616421,0.507365199,33.31616421,0.507365199,2,0.507365199,2,,,,,
09E00008,13.30713915,3.107395966,1.595493367,0.014537525,26.78936605,1,26.83649192,-0.04712587,26.83649192,-0.04712587,2,-0.04712587,2,,,,,
09E00065,71.46767211,14.07799761,0.425819183,0,18.43317972,1,32.53615764,-14.10297792,32.53615764,-14.10297792,4,-14.10297792,4,,,,,
09E00066,82.77095932,14.53211482,2.918651049,2.297592998,20.18072289,1,34.1722559,-13.99153301,34.1722559,-13.99153301,4,-13.99153301,4,,,,,
09E00067,98.64647116,22.42283052,1.121141526,0.611531741,27.95698925,1,35.34167359,-7.384684342,35.34167359,-7.384684342,3,-7.384684342,3,,,,,
09E00107,86.59406096,6.817500749,11.12526221,1.146239137,15.55555556,1,34.28267753,-18.72712198,34.28267753,-18.72712198,4,-18.72712198,4,,,,,
09E00123,31.90534933,7.19076006,0,0,82.08955224,0,21.84691847,60.24263377,21.84691847,60.24263377,1,60.24263377,1,,,,,
